Material,ID,Configuration,Total energy [eV/atom],Band gap [eV],Volume [Å3/atom],# of ionic steps,Converged
SiC,4674,static,-7.53,2.2,10.437,1.0,True
SiC,4674,relaxation_lda,,,,,True
SiC,7786,coarse_relax,-7.534,1.6,10.141,3.0,True
SiC,7786,fine_relax,-7.53,1.5,10.431,4.0,True
SiC,7786,standard,-7.529,1.9,10.431,1.0,True
SiC,7786,static,-7.53,2.0,10.443,1.0,True
SiC,7786,relaxation_lda,-8.325,0.0,10.148,11.0,True
SiC,7786,static_lda,-8.324,1.9,10.148,1.0,True
SiC,5490,coarse_relax,-7.533,1.5,10.144,3.0,True
SiC,5490,fine_relax,-7.529,1.5,10.425,8.0,True
SiC,5490,standard,-7.53,1.9,10.425,1.0,True
SiC,5490,static,-7.53,1.9,10.44,1.0,True
SiC,5490,relaxation_lda,-8.325,0.0,10.149,11.0,True
SiC,5490,static_lda,-8.324,1.9,10.149,1.0,True
SiC,8212,fine_relax,-4.571,2.2,15.361,11.0,True
SiC,8212,static,-7.53,1.8,10.437,1.0,True
SiC,4673,coarse_relax,-7.533,1.4,10.137,3.0,True
SiC,4673,fine_relax,-7.53,1.6,10.432,3.0,True
SiC,4673,standard,-7.53,1.8,10.432,1.0,True
SiC,4673,static,-7.53,1.9,10.438,1.0,True
SiC,4673,relaxation_lda,-8.324,0.0,10.148,11.0,True
SiC,4673,static_lda,-8.324,1.9,10.148,1.0,True
SiC,1218961,relaxation,-7.532,1.9,10.449,3.0,True
SiC,1218961,static,-7.529,1.6,10.449,1.0,True
SiC,40894,static,-7.529,1.5,10.441,1.0,True
SiC,40894,static_lda,-8.323,1.5,10.15,1.0,True
SiC,4566,static,-7.529,1.6,10.44,1.0,True
SiC,4566,coarse_relax,-7.53,1.2,10.137,3.0,True
SiC,4566,standard,-7.529,1.6,10.438,1.0,True
SiC,4566,fine_relax,-7.529,1.3,10.438,3.0,True
SiC,4566,static_lda,-8.323,1.5,10.15,1.0,True
SiC,18548,coarse_relax,-7.504,1.3,10.09,3.0,True
SiC,18548,fine_relax,-7.529,1.4,10.433,3.0,True
SiC,18548,standard,-7.529,2.0,10.433,1.0,True
SiC,18548,static,-7.529,1.9,10.445,1.0,True
SiC,18548,static_lda,-8.324,1.8,10.149,1.0,True
SiC,1225154,relaxation,-7.529,2.6,10.448,3.0,True
SiC,1225154,static,-7.526,2.5,10.448,1.0,True
SiC,4580,static,-7.526,2.5,10.444,1.0,True
SiC,4580,coarse_relax,-7.531,2.2,10.144,3.0,True
SiC,4580,standard,-7.526,2.5,10.441,1.0,True
SiC,4580,fine_relax,-7.526,2.2,10.441,3.0,True
SiC,4580,static_lda,-8.321,2.2,10.152,1.0,True
SiC,1473011,relaxation_0,-7.039,0.0,16.385,60.0,False
SiC,1473011,relaxation,-7.03,0.0,16.341,3.0,True
SiC,1473011,static,-7.027,1.6,16.341,1.0,True
SiC,22472,static,-6.787,0.0,8.312,1.0,True
SiC,22472,coarse_relax,-6.776,0.0,8.039,3.0,True
SiC,22472,standard,-6.786,0.0,8.311,1.0,True
SiC,22472,fine_relax,-6.79,0.0,8.311,3.0,True
SiC,22472,static_lda,-7.653,0.0,8.053,1.0,True
SiC,1105276,relaxation,-6.791,0.0,8.309,3.0,True
SiC,1105276,static,-6.787,0.0,8.309,1.0,True
SiC,327175,initialize,-4.678,0.0,14.404,1.0,True
SiC,327175,coarse_relax,-6.849,0.0,8.23,12.0,True
SiC,327175,fine_relax,-6.792,0.0,8.302,3.0,True
SiC,327175,standard,-6.786,0.0,8.302,1.0,True
SiC,327175,static,-6.787,0.0,8.306,1.0,True
SiC,327175,relaxation,-6.791,0.0,8.306,3.0,True
SiC,1228640,relaxation,-6.226,0.0,9.062,3.0,True
SiC,1228640,static,-6.221,0.0,9.062,1.0,True
SiC,306091,initialize,-4.845,0.0,14.404,1.0,True
SiC,306091,coarse_relax,-5.575,0.0,9.153,3.0,True
SiC,306091,fine_relax,-5.463,0.0,9.153,1.0,True
SiC,306091,standard,-5.452,0.0,9.153,1.0,True
SiC,306091,static,-5.453,0.0,9.161,1.0,True
SiC,306091,relaxation,-5.455,0.0,9.161,3.0,True
SiC,337633,initialize,-4.633,0.0,14.404,1.0,True
SiC,337633,coarse_relax,-5.541,0.0,9.066,12.0,True
SiC,337633,fine_relax,-5.458,0.0,9.187,2.0,True
SiC,337633,standard,-5.454,0.0,9.187,1.0,True
SiC,337633,static,-5.441,0.0,9.151,1.0,True
SiC,337633,relaxation,-5.454,0.0,9.151,5.0,True
TiC,325770,initialize,-7.177,0.0,13.148,1.0,True
TiC,325770,coarse_relax,-9.226,0.0,9.901,9.0,True
TiC,325770,fine_relax,-9.264,0.0,10.153,4.0,True
TiC,325770,standard,-9.262,0.0,10.153,1.0,True
TiC,325770,static,-9.262,0.0,10.17,1.0,True
TiC,325770,relaxation,-9.264,0.0,10.17,3.0,True
TiC,1949,static,-9.262,0.0,10.156,1.0,True
TiC,1949,coarse_relax,-9.279,0.0,9.935,3.0,True
TiC,1949,standard,-9.262,0.0,10.16,1.0,True
TiC,1949,fine_relax,-9.264,0.0,10.16,3.0,True
TiC,1949,static_lda,-10.271,0.0,9.695,1.0,True
TiC,1103872,relaxation,-9.265,0.0,10.158,3.0,True
TiC,1103872,static,-9.262,0.0,10.158,1.0,True
TiC,1520413,relaxation_0,-9.056,0.0,10.518,9.0,False
TiC,1520413,relaxation,-9.048,0.0,10.469,3.0,True
TiC,1520413,static,-9.045,0.0,10.469,1.0,True
TiC,1225163,relaxation,-9.01,0.0,12.182,3.0,True
TiC,1225163,static,-9.008,0.0,12.182,1.0,True
TiC,1228649,relaxation,-8.602,0.0,10.792,3.0,True
TiC,1228649,static,-8.6,0.0,10.792,1.0,True
TiC,1218970,relaxation,-8.571,0.0,13.269,3.0,True
TiC,1218970,static,-8.569,0.5,13.269,1.0,True
TiC,1219484,relaxation,-8.527,0.0,10.514,3.0,True
TiC,1219484,static,-8.524,0.0,10.514,1.0,True
TiC,336228,initialize,-7.383,0.0,13.148,1.0,True
TiC,336228,coarse_relax,-8.239,0.0,9.749,7.0,True
TiC,336228,fine_relax,-8.171,0.0,9.843,4.0,True
TiC,336228,standard,-8.161,0.0,9.843,1.0,True
TiC,336228,static,-8.15,0.0,9.837,1.0,True
TiC,336228,relaxation,-8.162,0.0,9.837,3.0,True
TiC,304686,initialize,-7.72,0.0,13.148,1.0,True
TiC,304686,coarse_relax,-8.242,0.0,9.874,4.0,True
TiC,304686,fine_relax,-8.144,0.0,9.912,3.0,True
TiC,304686,standard,-8.127,0.0,9.912,1.0,True
TiC,304686,static,-8.127,0.0,9.901,1.0,True
TiC,304686,relaxation,-8.129,0.0,9.901,3.0,True
AsC,1218373,relaxation,-5.483,0.0,13.964,3.0,True
AsC,1218373,static,-5.48,0.0,13.964,1.0,True
AsC,1106362,relaxation,-5.455,0.0,11.172,3.0,True
AsC,1106362,static,-5.452,0.0,11.172,1.0,True
AsC,1234803,relaxation,-5.454,0.0,11.171,3.0,True
AsC,1234803,static,-5.452,0.0,11.171,1.0,True
AsC,1228053,relaxation,-5.128,0.0,11.505,3.0,True
AsC,1228053,static,-5.128,0.0,11.505,1.0,True
AsC,307177,initialize,-4.437,0.0,15.164,1.0,True
AsC,307177,coarse_relax,-4.723,0.0,11.678,3.0,True
AsC,307177,fine_relax,-4.628,0.0,11.887,3.0,True
AsC,307177,standard,-4.621,0.0,11.887,1.0,True
AsC,307177,static,-4.62,0.0,11.874,1.0,True
AsC,307177,relaxation,-4.621,0.0,11.874,3.0,True
AsC,338719,initialize,-4.273,0.0,15.164,1.0,True
AsC,338719,coarse_relax,-4.681,0.0,11.599,7.0,True
AsC,338719,fine_relax,-4.435,0.0,11.912,3.0,True
AsC,338719,standard,-4.43,0.0,11.912,1.0,True
AsC,338719,static,-4.593,0.0,11.847,1.0,True
AsC,338719,relaxation,-4.608,0.0,11.847,1.0,True
CdC,1105315,relaxation,-3.086,0.0,14.091,3.0,True
CdC,1105315,static,-3.085,0.0,14.091,1.0,True
CdC,1234882,relaxation,-3.082,0.0,14.091,7.0,True
CdC,1234882,static,-3.084,0.0,14.091,1.0,True
CdC,1228587,relaxation,-3.037,0.0,14.657,7.0,True
CdC,1228587,static,-3.041,0.0,14.657,1.0,True
CdC,1218908,relaxation,-2.964,0.0,17.133,3.0,True
CdC,1218908,static,-2.964,0.0,17.133,1.0,True
CdC,306130,initialize,-2.918,0.0,15.134,1.0,True
CdC,306130,coarse_relax,-2.987,0.0,13.437,3.0,True
CdC,306130,fine_relax,-2.925,0.0,13.704,3.0,True
CdC,306130,standard,-2.923,0.0,13.704,1.0,True
CdC,306130,static,-2.923,0.0,13.697,1.0,True
CdC,306130,relaxation,-2.925,0.0,13.697,3.0,True
CdC,337672,initialize,-2.726,0.0,15.134,1.0,True
CdC,337672,coarse_relax,-2.949,0.0,13.391,5.0,True
CdC,337672,fine_relax,-2.64,0.0,12.868,5.0,True
CdC,337672,standard,-2.859,0.0,12.868,1.0,True
CdC,337672,static,-2.914,0.0,13.725,1.0,True
CdC,337672,relaxation,-2.785,0.0,13.725,5.0,True
GaC,1218920,relaxation,-5.151,0.0,12.854,3.0,True
GaC,1218920,static,-5.15,0.0,12.854,1.0,True
GaC,1104069,relaxation,-4.91,0.0,10.569,4.0,True
GaC,1104069,static,-4.908,0.0,10.569,1.0,True
GaC,1234886,relaxation,-4.908,0.0,10.569,3.0,True
GaC,1234886,static,-4.907,0.0,10.569,1.0,True
GaC,1228599,relaxation,-4.641,0.0,11.251,3.0,True
GaC,1228599,static,-4.642,0.0,11.251,1.0,True
GaC,304883,initialize,-4.021,0.0,14.194,1.0,True
GaC,304883,coarse_relax,-4.295,0.0,10.905,3.0,True
GaC,304883,fine_relax,-4.201,0.0,11.042,3.0,True
GaC,304883,standard,-4.193,0.0,11.042,1.0,True
GaC,304883,static,-4.192,0.0,10.942,1.0,True
GaC,304883,relaxation,-4.194,0.0,10.942,4.0,True
GaC,336425,initialize,-3.524,0.0,14.194,1.0,True
GaC,336425,coarse_relax,-3.984,0.0,10.406,10.0,True
GaC,336425,fine_relax,-4.192,0.0,10.999,5.0,True
GaC,336425,standard,-4.191,0.0,10.999,1.0,True
GaC,336425,static,-4.153,0.0,10.98,1.0,True
GaC,336425,relaxation,-4.191,0.0,10.98,5.0,True
LaC,1481336,relaxation,-7.255,0.0,25.069,3.0,True
LaC,1481336,static,-7.251,0.0,25.069,1.0,True
LaC,1105704,relaxation,-6.698,0.0,19.953,3.0,True
LaC,1105704,static,-6.696,0.0,19.953,1.0,True
LaC,1234891,relaxation,-6.696,0.0,19.838,5.0,True
LaC,1234891,static,-6.695,0.0,19.838,1.0,True
LaC,1218931,relaxation,-6.546,0.0,23.847,3.0,True
LaC,1218931,static,-6.547,0.0,23.847,1.0,True
LaC,1228610,relaxation,-6.513,0.0,19.502,5.0,True
LaC,1228610,static,-6.515,0.0,19.502,1.0,True
LaC,21512,relaxation,-6.515,0.0,19.509,1.0,True
LaC,21512,static,-6.514,0.0,19.509,1.0,True
LaC,21512,coarse_relax,-6.57,,18.881,3.0,False
LaC,21512,standard,-6.513,0.0,19.398,1.0,True
LaC,21512,fine_relax,-6.525,0.0,19.398,3.0,True
LaC,306519,initialize,-6.089,0.0,23.159,1.0,True
LaC,306519,coarse_relax,-6.499,0.0,17.397,3.0,True
LaC,306519,fine_relax,-6.401,0.0,17.54,3.0,True
LaC,306519,standard,-6.389,0.0,17.54,1.0,True
LaC,306519,static,-6.388,0.0,17.532,1.0,True
LaC,306519,relaxation,-6.391,0.0,17.532,3.0,True
LaC,338061,initialize,-5.37,0.0,23.159,1.0,True
LaC,338061,coarse_relax,-6.287,0.0,17.311,8.0,True
LaC,338061,fine_relax,-6.138,0.0,17.288,4.0,True
LaC,338061,standard,-6.13,0.0,17.288,1.0,True
LaC,338061,static,-6.374,0.0,17.463,1.0,True
LaC,338061,relaxation,-6.393,0.0,17.463,3.0,True
MoC,1228615,relaxation,-10.123,0.0,10.463,3.0,True
MoC,1228615,static,-10.124,0.0,10.463,1.0,True
MoC,13907,static,-10.121,0.0,10.46,1.0,True
MoC,13907,coarse_relax,-10.124,0.0,10.243,3.0,True
MoC,13907,standard,-10.121,0.0,10.449,1.0,True
MoC,13907,fine_relax,-10.124,0.0,10.449,4.0,True
MoC,13907,static_lda,-11.349,0.0,10.04,1.0,True
MoC,28887,static,-9.909,0.0,10.558,1.0,True
MoC,28887,standard,-9.909,0.0,10.572,1.0,True
MoC,28887,fine_relax,-9.915,0.0,10.572,7.0,True
MoC,28887,static_lda,-11.131,0.0,10.128,1.0,True
MoC,646226,standard,-9.871,0.0,10.471,1.0,True
MoC,646226,static,-9.872,0.0,10.486,1.0,True
MoC,646226,fine_relax,-9.876,0.0,10.471,4.0,True
MoC,646226,relaxation_lda,-11.105,0.0,10.023,11.0,True
MoC,646226,static_lda,-11.105,0.0,10.023,1.0,True
MoC,1105819,relaxation,-9.821,0.0,10.491,3.0,True
MoC,1105819,static,-9.819,0.0,10.491,1.0,True
MoC,327718,initialize,-8.235,0.0,12.191,1.0,True
MoC,327718,coarse_relax,-9.721,0.0,10.234,9.0,True
MoC,327718,fine_relax,-9.823,0.0,10.497,5.0,True
MoC,327718,standard,-9.818,0.0,10.497,1.0,True
MoC,327718,static,-9.819,0.0,10.484,1.0,True
MoC,327718,relaxation,-9.819,0.0,10.484,5.0,True
MoC,8112,relaxation,-9.821,0.0,10.482,3.0,True
MoC,8112,static,-9.818,0.0,10.482,1.0,True
MoC,8112,coarse_relax_1,-9.795,,10.27,3.0,False
MoC,8112,standard_1,-9.818,0.0,10.487,1.0,True
MoC,8112,coarse_relax,-9.795,,10.266,3.0,False
MoC,8112,standard,-9.818,0.0,10.487,1.0,True
MoC,8112,fine_relax_1,-9.824,0.0,10.499,3.0,True
MoC,8112,fine_relax,-9.824,0.0,10.487,4.0,True
MoC,8112,static_lda,-11.048,0.0,10.035,1.0,True
MoC,1218936,relaxation,-9.541,0.0,12.903,3.0,True
MoC,1218936,static,-9.539,0.0,12.903,1.0,True
MoC,306634,initialize,-9.041,0.0,12.191,1.0,True
MoC,306634,coarse_relax,-9.449,0.0,9.987,6.0,True
MoC,306634,fine_relax,-9.362,0.0,10.036,4.0,True
MoC,306634,standard,-9.358,0.0,10.036,1.0,True
MoC,306634,static,-9.358,0.0,10.028,1.0,True
MoC,306634,relaxation,-9.364,0.0,10.028,3.0,True
MoC,338176,initialize,-7.897,0.0,12.191,1.0,True
MoC,338176,coarse_relax,-9.099,0.0,9.924,8.0,True
MoC,338176,fine_relax,-9.363,0.0,10.034,5.0,True
MoC,338176,standard,-9.357,0.0,10.034,1.0,True
MoC,338176,static,-9.27,0.0,10.033,1.0,True
MoC,338176,relaxation,-9.357,0.0,10.033,3.0,True
OC,7387,coarse_relax,-7.557,,11.058,54.0,False
OC,7387,fine_relax,-7.118,,12.633,22.0,False
OC,7387,standard,-7.183,4.9,12.633,1.0,True
OC,7387,relaxation,-7.281,0.0,15.215,7.0,True
OC,7387,static,-7.286,5.2,15.215,1.0,True
OC,1218943,relaxation,-4.813,0.0,9.99,3.0,True
OC,1218943,static,-4.79,0.0,9.99,1.0,True
OC,1106998,relaxation,-4.741,0.0,7.603,3.0,True
OC,1106998,static,-4.717,0.3,7.603,1.0,True
OC,1234895,relaxation,-4.737,0.0,7.577,3.0,True
OC,1234895,static,-4.715,0.3,7.577,1.0,True
OC,1228622,relaxation,-4.522,0.0,7.761,3.0,True
OC,1228622,static,-4.5,0.0,7.761,1.0,True
OC,307813,initialize,-3.203,0.0,14.347,1.0,True
OC,307813,coarse_relax,-4.764,0.0,7.672,4.0,True
OC,307813,fine_relax,-4.073,0.0,7.441,3.0,True
OC,307813,standard,-4.051,0.0,7.441,1.0,True
OC,307813,static,-4.051,0.0,7.427,1.0,True
OC,307813,relaxation,-4.068,0.0,7.427,3.0,True
OC,339355,initialize,-2.795,0.0,14.347,1.0,True
OC,339355,coarse_relax,-4.101,0.0,6.815,10.0,True
OC,339355,fine_relax,-4.028,0.0,7.4,6.0,True
OC,339355,standard,-3.819,0.0,7.4,1.0,True
OC,339355,static,-3.872,0.0,7.417,1.0,True
OC,339355,relaxation,-3.873,0.0,7.417,5.0,True
RhC,1218955,relaxation,-7.684,0.0,12.156,1.0,True
RhC,1218955,static,-7.682,0.0,12.156,1.0,True
RhC,1243418,relaxation_0,-7.312,0.0,10.377,7.0,False
RhC,1243418,relaxation,-7.33,0.0,10.46,3.0,True
RhC,1243418,static,-7.329,0.0,10.46,1.0,True
RhC,1228634,relaxation,-7.247,0.0,10.314,15.0,True
RhC,1228634,static,-7.253,0.0,10.314,1.0,True
RhC,326706,initialize,-6.331,0.0,11.28,1.0,True
RhC,326706,coarse_relax,-7.17,0.0,9.898,7.0,True
RhC,326706,fine_relax,-7.191,0.0,10.155,6.0,True
RhC,326706,standard,-7.184,0.0,10.155,1.0,True
RhC,326706,static,-7.184,0.0,10.149,1.0,True
RhC,326706,relaxation,-7.186,0.0,10.149,5.0,True
RhC,1104807,relaxation,-7.167,0.0,10.293,3.0,True
RhC,1104807,static,-7.162,0.0,10.293,1.0,True
RhC,22369,relaxation,-7.166,0.0,10.293,3.0,True
RhC,22369,static,-7.162,0.0,10.293,1.0,True
RhC,22369,coarse_relax,-7.259,,10.217,4.0,False
RhC,22369,standard,-7.163,0.0,10.312,1.0,True
RhC,22369,fine_relax,-7.18,0.0,10.312,2.0,True
RhC,1243417,relaxation,-7.105,0.0,10.267,11.0,True
RhC,1243417,static,-7.119,0.0,10.267,1.0,True
RhC,305622,initialize,-6.699,0.0,11.28,1.0,True
RhC,305622,coarse_relax,-6.881,0.0,9.747,4.0,True
RhC,305622,fine_relax,-6.807,0.0,9.867,4.0,True
RhC,305622,standard,-6.794,0.0,9.867,1.0,True
RhC,305622,static,-6.794,0.0,9.87,1.0,True
RhC,305622,relaxation,-6.797,0.0,9.87,3.0,True
RhC,337164,initialize,-6.035,0.0,11.28,1.0,True
RhC,337164,coarse_relax,-6.724,0.0,9.712,7.0,True
RhC,337164,fine_relax,-6.806,0.0,9.843,8.0,True
RhC,337164,standard,-6.794,0.0,9.843,1.0,True
RhC,337164,static,-6.725,0.0,9.874,1.0,True
RhC,337164,relaxation,-6.794,0.0,9.874,3.0,True
TlC,1218971,relaxation,-3.827,0.0,18.82,3.0,True
TlC,1218971,static,-3.826,0.0,18.82,1.0,True
TlC,326423,initialize,-2.982,0.0,18.713,1.0,True
TlC,326423,coarse_relax,-3.641,0.0,15.119,9.0,True
TlC,326423,fine_relax,-3.688,0.0,15.863,6.0,True
TlC,326423,standard,-3.688,0.0,15.863,1.0,True
TlC,326423,static,-3.688,0.0,15.804,1.0,True
TlC,326423,relaxation,-3.691,0.0,15.804,5.0,True
TlC,1104524,relaxation,-3.692,0.0,15.787,3.0,True
TlC,1104524,static,-3.688,0.0,15.787,1.0,True
TlC,28939,relaxation,-3.69,0.0,15.772,3.0,True
TlC,28939,static,-3.687,0.0,15.772,1.0,True
TlC,28939,standard,-3.688,0.0,15.862,1.0,True
TlC,28939,fine_relax,-3.693,0.0,15.862,3.0,True
TlC,1243929,relaxation_0,-3.633,0.0,16.733,7.0,False
TlC,1243929,relaxation,-3.628,0.0,16.632,3.0,True
TlC,1243929,static,-3.627,0.0,16.632,1.0,True
TlC,1243930,relaxation_0,-3.517,0.0,16.643,6.0,False
TlC,1243930,relaxation,-3.524,0.0,16.649,5.0,True
TlC,1243930,static,-3.525,0.0,16.649,1.0,True
TlC,1228650,relaxation,-3.48,0.0,16.96,5.0,True
TlC,1228650,static,-3.479,0.0,16.96,1.0,True
TlC,305339,initialize,-3.249,0.0,18.713,1.0,True
TlC,305339,coarse_relax,-3.33,0.0,16.218,3.0,True
TlC,305339,fine_relax,-3.254,0.0,16.681,3.0,True
TlC,305339,standard,-3.245,0.0,16.681,1.0,True
TlC,305339,static,-3.246,0.0,16.776,1.0,True
TlC,305339,relaxation,-3.248,0.0,16.776,3.0,True
TlC,336881,initialize,-3.051,0.0,18.713,1.0,True
TlC,336881,coarse_relax,-3.276,0.0,16.29,10.0,True
TlC,336881,fine_relax,-3.253,0.0,16.762,5.0,True
TlC,336881,standard,-3.019,0.0,16.762,1.0,True
TlC,336881,static,-3.233,0.0,16.696,1.0,True
TlC,336881,relaxation,-3.248,0.0,16.696,3.0,True
AuC,1218452,relaxation,-4.371,0.0,14.863,3.0,True
AuC,1218452,static,-4.37,0.0,14.863,1.0,True
AuC,1104820,relaxation,-4.165,0.0,12.712,3.0,True
AuC,1104820,static,-4.161,0.0,12.712,1.0,True
AuC,1234816,relaxation,-4.092,0.0,12.49,12.0,True
AuC,1234816,static,-4.149,0.0,12.49,1.0,True
AuC,21518,static,-4.001,0.0,13.31,1.0,True
AuC,21518,coarse_relax,-4.035,0.0,12.952,3.0,True
AuC,21518,standard,-4.001,0.0,13.354,1.0,True
AuC,21518,fine_relax,-4.009,0.0,13.354,4.0,True
AuC,1228132,relaxation,-3.928,0.0,12.936,13.0,True
AuC,1228132,static,-3.99,0.0,12.936,1.0,True
AuC,305635,initialize,-3.893,0.0,12.876,1.0,True
AuC,305635,coarse_relax,-3.905,0.0,12.354,3.0,True
AuC,305635,fine_relax,-3.861,0.0,12.631,7.0,True
AuC,305635,standard,-3.855,0.0,12.63,1.0,True
AuC,305635,static,-3.856,0.0,12.657,1.0,True
AuC,305635,relaxation,-3.859,0.0,12.657,3.0,True
AuC,337177,initialize,-3.502,0.0,12.876,1.0,True
AuC,337177,coarse_relax,-3.689,0.0,12.387,8.0,True
AuC,337177,fine_relax,-3.526,0.0,12.74,5.0,True
AuC,337177,standard,-3.52,0.0,12.74,1.0,True
AuC,337177,static,-3.677,0.0,12.576,1.0,True
AuC,337177,relaxation,-3.83,0.0,12.576,8.0,True
CeC,327586,initialize,-5.075,0.0,21.576,1.0,True
CeC,327586,coarse_relax,-6.46,0.0,19.002,7.0,True
CeC,327586,fine_relax,-6.582,0.0,19.886,4.0,True
CeC,327586,standard,-6.571,0.0,19.886,1.0,True
CeC,327586,static,-6.571,0.0,19.949,1.0,True
CeC,327586,relaxation,-6.571,0.0,19.949,5.0,True
CeC,1105687,relaxation,-6.573,0.0,19.943,3.0,True
CeC,1105687,static,-6.571,0.0,19.943,1.0,True
CeC,13829,relaxation,-6.572,0.0,19.965,3.0,True
CeC,13829,static,-6.571,0.0,19.965,1.0,True
CeC,13829,coarse_relax,-6.515,,19.031,3.0,False
CeC,13829,standard,-6.571,0.0,19.937,1.0,True
CeC,13829,fine_relax,-6.584,0.0,19.937,3.0,True
CeC,1218909,relaxation,-6.355,0.0,23.969,3.0,True
CeC,1218909,static,-6.354,0.0,23.969,1.0,True
CeC,1228588,relaxation,-6.258,0.0,19.532,7.0,True
CeC,1228588,static,-6.278,0.0,19.532,1.0,True
CeC,306502,initialize,-6.007,0.0,21.576,1.0,True
CeC,306502,coarse_relax,-6.234,0.0,17.688,3.0,True
CeC,306502,fine_relax,-6.153,0.0,17.895,3.0,True
CeC,306502,standard,-6.142,0.0,17.895,1.0,True
CeC,306502,static,-6.142,0.0,17.901,1.0,True
CeC,306502,relaxation,-6.144,0.0,17.901,3.0,True
CeC,338044,initialize,-5.439,0.0,21.576,1.0,True
CeC,338044,coarse_relax,-6.15,0.0,17.507,9.0,True
CeC,338044,fine_relax,-6.063,0.0,17.904,4.0,True
CeC,338044,standard,-6.054,0.0,17.904,1.0,True
CeC,338044,static,-6.132,0.0,17.96,1.0,True
CeC,338044,relaxation,-6.144,0.0,17.96,5.0,True
GeC,1218922,relaxation,-6.49,1.9,12.095,3.0,True
GeC,1218922,static,-6.488,1.9,12.095,1.0,True
GeC,1343682,relaxation,-6.489,0.0,12.117,3.0,True
GeC,1343682,static,-6.487,2.3,12.117,1.0,True
GeC,22473,static,-6.487,1.8,12.036,1.0,True
GeC,22473,coarse_relax,-6.502,2.3,11.814,3.0,True
GeC,22473,standard,-6.487,1.8,12.066,1.0,True
GeC,22473,fine_relax,-6.488,2.3,12.066,3.0,True
GeC,1473935,relaxation_0,-6.083,0.0,17.718,60.0,False
GeC,1473935,relaxation,-6.071,1.1,17.675,5.0,True
GeC,1473935,static,-6.07,1.2,17.675,1.0,True
GeC,22474,relaxation,-5.65,0.0,10.467,3.0,True
GeC,22474,static,-5.649,0.0,10.467,1.0,True
GeC,22474,coarse_relax,-5.709,,10.274,3.0,False
GeC,22474,standard,-5.649,0.0,10.509,1.0,True
GeC,22474,fine_relax,-5.653,0.0,10.509,6.0,True
GeC,1105461,relaxation,-5.65,0.0,10.468,3.0,True
GeC,1105461,static,-5.649,0.0,10.468,1.0,True
GeC,327360,initialize,-4.322,0.0,15.724,1.0,True
GeC,327360,coarse_relax,-5.679,0.0,10.231,10.0,True
GeC,327360,fine_relax,-5.652,0.0,10.488,3.0,True
GeC,327360,standard,-5.649,0.0,10.488,1.0,True
GeC,327360,static,-5.648,0.0,10.447,1.0,True
GeC,327360,relaxation,-5.65,0.0,10.447,3.0,True
GeC,1228601,relaxation,-5.302,0.0,11.249,3.0,True
GeC,1228601,static,-5.3,0.0,11.249,1.0,True
GeC,306276,initialize,-4.532,0.0,15.724,1.0,True
GeC,306276,coarse_relax,-4.895,0.0,11.54,8.0,True
GeC,306276,fine_relax,-4.787,0.0,11.501,7.0,True
GeC,306276,standard,-4.785,0.0,11.501,1.0,True
GeC,306276,static,-4.786,0.0,11.552,1.0,True
GeC,306276,relaxation,-4.79,0.0,11.552,3.0,True
GeC,337818,initialize,-4.371,0.0,15.724,1.0,True
GeC,337818,coarse_relax,-4.857,0.0,11.49,9.0,True
GeC,337818,fine_relax,-4.788,0.0,11.643,4.0,True
GeC,337818,standard,-4.545,0.0,11.643,1.0,True
GeC,337818,static,-4.754,0.0,11.501,1.0,True
GeC,337818,relaxation,-4.763,0.0,11.501,3.0,True
LiC,4837,static,-5.551,3.4,11.611,1.0,True
LiC,4837,coarse_relax,-5.594,,10.587,15.0,False
LiC,4837,standard,-5.55,3.5,11.458,1.0,True
LiC,4837,fine_relax,-5.547,,11.458,7.0,False
LiC,4837,relaxation_lda,-6.032,0.0,10.71,3.0,True
LiC,4837,static_lda,-6.032,3.4,10.71,1.0,True
LiC,338511,initialize,-3.449,0.0,15.186,1.0,True
LiC,338511,coarse_relax,-4.412,0.0,7.103,9.0,True
LiC,338511,fine_relax,-4.294,0.0,6.772,4.0,True
LiC,338511,standard,-4.273,0.0,6.772,1.0,True
LiC,338511,static,-4.283,0.0,6.726,1.0,True
LiC,338511,relaxation,-4.244,0.0,6.726,3.0,True
LiC,306969,initialize,-3.477,0.0,15.186,1.0,True
LiC,306969,coarse_relax,-4.207,0.0,8.176,5.0,True
LiC,306969,fine_relax,-4.098,0.0,7.75,3.0,True
LiC,306969,standard,-4.081,0.0,7.75,1.0,True
LiC,306969,static,-4.081,0.0,7.754,1.0,True
LiC,306969,relaxation,-4.078,0.0,7.754,3.0,True
LiC,1228611,relaxation,-3.96,0.0,8.054,3.0,True
LiC,1228611,static,-3.957,0.0,8.054,1.0,True
LiC,328053,initialize,-3.364,0.0,15.186,1.0,True
LiC,328053,coarse_relax,-4.057,0.0,8.122,9.0,True
LiC,328053,fine_relax,-3.942,0.0,8.079,2.0,True
LiC,328053,standard,-3.937,0.0,8.079,1.0,True
LiC,328053,static,-3.937,0.0,8.06,1.0,True
LiC,328053,relaxation,-3.938,0.0,8.06,3.0,True
LiC,1106154,relaxation,-3.584,0.0,9.647,3.0,True
LiC,1106154,static,-3.58,0.0,9.647,1.0,True
LiC,1218932,relaxation,-3.057,0.0,13.164,3.0,True
LiC,1218932,static,-3.056,0.0,13.164,1.0,True
