Our_Material_ID,OQMD_ID,Configuration,Total_Energy_per_atom,OQMD_Total_Energy_per_atom
PN-13,1223420,relaxation,-6.83672475,-5.637
PN-13,1230391,relaxation,-6.83672475,-5.525
PN-13,307497,standard,-6.83672475,-5.026
PN-13,307497,relaxation,-6.83672475,-5.033
PN-13,339039,standard,-6.83672475,-5.026
PN-13,339039,relaxation,-6.83672475,-5.027
RuN-1,1741842,relaxation,-8.445648,-8.353
RuN-1,1108198,relaxation,-8.445648,-8.184
RuN-1,1472521,relaxation,-8.445648,-8.171
RuN-1,325758,standard,-8.445648,-7.986
RuN-1,325758,relaxation,-8.445648,-7.992
RuN-1,1230402,relaxation,-8.445648,-7.881
RuN-1,1103860,relaxation,-8.445648,-7.851
RuN-1,21322,standard,-8.445648,-7.843
RuN-1,304674,standard,-8.445648,-7.628
RuN-1,304674,relaxation,-8.445648,-7.633
RuN-1,336216,standard,-8.445648,-7.626
RuN-1,336216,relaxation,-8.445648,-7.629
TeN-15,1108208,relaxation,-5.6618696875,-4.506
TeN-15,1435365,relaxation,-5.6618696875,-4.397
TeN-15,1435357,relaxation,-5.6618696875,-4.397
TeN-15,1105088,relaxation,-5.6618696875,-4.395
TeN-15,1235045,relaxation,-5.6618696875,-4.38
TeN-15,1223443,relaxation,-5.6618696875,-4.36
TeN-15,1230414,relaxation,-5.6618696875,-4.273
TeN-15,305903,standard,-5.6618696875,-3.925
TeN-15,305903,relaxation,-5.6618696875,-3.927
TeN-15,337445,standard,-5.6618696875,-3.485
TeN-15,337445,relaxation,-5.6618696875,-3.653
YN-24,6913,standard,-9.0890175,-9.086
YN-24,327551,standard,-9.0890175,-9.087
YN-24,20397,standard,-9.0890175,-8.998
YN-24,20396,standard,-9.0890175,-8.997
YN-24,1243479,relaxation,-9.0890175,-8.901
YN-24,20395,standard,-9.0890175,-8.837
YN-24,1223451,relaxation,-9.0890175,-8.842
YN-24,1474039,relaxation,-9.0890175,-8.738
YN-24,1243480,relaxation,-9.0890175,-8.737
YN-24,1230422,relaxation,-9.0890175,-8.621
YN-24,1108216,relaxation,-9.0890175,-8.425
YN-24,20394,relaxation,-9.0890175,-8.151
YN-24,20394,standard,-9.0890175,-8.148
YN-24,306467,standard,-9.0890175,-8.151
YN-24,306467,relaxation,-9.0890175,-8.155
YN-24,338009,standard,-9.0890175,-7.661
YN-24,338009,relaxation,-9.0890175,-8.113
CdN-13,1482428,relaxation,-4.53416775,-4.441
CdN-13,1106294,relaxation,-4.53416775,-3.593
CdN-13,1234908,relaxation,-4.53416775,-3.589
CdN-13,1219080,relaxation,-4.53416775,-3.507
CdN-13,1435361,relaxation,-4.53416775,-3.484
CdN-13,1435356,relaxation,-4.53416775,-3.484
CdN-13,1228759,relaxation,-4.53416775,-3.436
CdN-13,1108157,relaxation,-4.53416775,-3.424
CdN-13,307109,standard,-4.53416775,-3.234
CdN-13,307109,relaxation,-4.53416775,-3.242
CdN-13,338651,standard,-4.53416775,-3.152
CdN-13,338651,relaxation,-4.53416775,-3.086
CuN-1,1222193,relaxation,-5.8230725,-5.033
CuN-1,20469,standard,-5.8230725,-5.021
CuN-1,1108162,relaxation,-5.8230725,-4.996
CuN-1,1243977,relaxation,-5.8230725,-4.992
CuN-1,1106272,relaxation,-5.8230725,-4.986
