Our_Material_ID,OQMD_ID,Configuration,Total_Energy_per_atom,OQMD_Total_Energy_per_atom
AsO-15,1243547,relaxation,-5.572552,-4.795
AsO-15,307720,standard,-5.572552,-4.561
AsO-15,307720,relaxation,-5.572552,-4.573
AsO-15,339262,standard,-5.572552,-4.554
AsO-15,339262,relaxation,-5.572552,-4.479
BiO-7,1442276,relaxation,-5.376374,-5.299
BiO-7,1039114,relaxation,-5.376374,-5.096
BiO-7,1039036,relaxation,-5.376374,-5.09
BiO-7,325634,standard,-5.376374,-5.094
BiO-7,325634,relaxation,-5.376374,-5.114
BiO-7,1103736,relaxation,-5.376374,-5.114
BiO-7,1228475,relaxation,-5.376374,-5.066
BiO-7,1218796,relaxation,-5.376374,-5.035
BiO-7,5822,standard,-5.376374,-5.012
BiO-7,304550,standard,-5.376374,-4.718
BiO-7,304550,relaxation,-5.376374,-4.731
BiO-7,336092,standard,-5.376374,-4.161
BiO-7,336092,relaxation,-5.376374,-4.728
BiO-7,1444227,relaxation,-5.376374,-2.853
CeO-12,325713,standard,-7.522138125,-7.517
CeO-12,647033,standard,-7.522138125,-7.518
CeO-12,1243234,relaxation,-7.522138125,-7.496
CeO-12,1219156,relaxation,-7.522138125,-7.346
CeO-12,1243233,relaxation,-7.522138125,-7.284
CeO-12,1228835,relaxation,-7.522138125,-7.268
CeO-12,304629,standard,-7.522138125,-6.998
CeO-12,304629,relaxation,-7.522138125,-7.012
CeO-12,336171,standard,-7.522138125,-6.817
CeO-12,336171,relaxation,-7.522138125,-7.012
CuO-7,1343583,relaxation,-5.11996875,-4.235
CuO-7,1443262,relaxation,-5.11996875,-4.215
CuO-7,3294,standard,-5.11996875,-4.168
CuO-7,12668,standard,-5.11996875,-4.171
CuO-7,1344120,relaxation,-5.11996875,-4.181
CuO-7,1343432,relaxation,-5.11996875,-4.101
CuO-7,1442497,relaxation,-5.11996875,-4.099
CuO-7,1443823,relaxation,-5.11996875,-4.092
CuO-7,1343817,relaxation,-5.11996875,-4.092
CuO-7,1440222,relaxation,-5.11996875,-4.084
CuO-7,11469,standard,-5.11996875,-4.054
CuO-7,1105565,relaxation,-5.11996875,-4.077
CuO-7,1442026,relaxation,-5.11996875,-4.076
CuO-7,1473984,relaxation,-5.11996875,-4.077
CuO-7,327464,standard,-5.11996875,-4.054
CuO-7,327464,relaxation,-5.11996875,-4.073
CuO-7,1444448,relaxation,-5.11996875,-4.068
CuO-7,1444344,relaxation,-5.11996875,-4.068
CuO-7,1443148,relaxation,-5.11996875,-4.065
CuO-7,711603,relaxation,-5.11996875,-4.067
CuO-7,1222199,relaxation,-5.11996875,-4.06
CuO-7,711602,relaxation,-5.11996875,-4.049
CuO-7,1343815,relaxation,-5.11996875,-4.044
CuO-7,1442190,relaxation,-5.11996875,-4.02
CuO-7,1443990,relaxation,-5.11996875,-4.013
CuO-7,1444261,relaxation,-5.11996875,-3.952
CuO-7,1344015,relaxation,-5.11996875,-3.894
CuO-7,1229170,relaxation,-5.11996875,-3.884
CuO-7,306380,standard,-5.11996875,-3.602
CuO-7,306380,relaxation,-5.11996875,-3.618
CuO-7,711592,relaxation,-5.11996875,-3.529
CuO-7,711593,relaxation,-5.11996875,-3.53
CuO-7,337922,standard,-5.11996875,-3.312
CuO-7,337922,relaxation,-5.11996875,-3.6
HgO-2,1343525,relaxation,-2.809551,-2.768
HgO-2,1442540,relaxation,-2.809551,-2.771
HgO-2,1104231,relaxation,-2.809551,-2.78
HgO-2,1473473,relaxation,-2.809551,-2.781
HgO-2,1442286,relaxation,-2.809551,-2.777
HgO-2,3506,relaxation,-2.809551,-2.776
HgO-2,3506,standard,-2.809551,-2.759
HgO-2,1444343,relaxation,-2.809551,-2.766
